user,venue
213351,115
51914,1465
47991,31853
194630,8135
106855,2062
40642,10032
22056,1166
57056,22351
69093,1492
38788,925
224242,7445
21380,9772
38074,985
86519,17689
30820,1086
46448,47247
43905,68935
1106,68935
173861,5404
2064,11802
219658,5918
69593,38137
265965,1073
25336,5899
51445,64971
20714,21291
68496,5661
34460,5918
38456,7999
198847,2399
84875,8625
15275,744
30245,38304
57576,13119
30961,51304
81824,5991
59931,11954
17566,21817
31163,13146
264057,4677
57056,2464
235647,1119
172476,1084
171559,4848
241131,1569
247092,2562
28682,27776
8388,9298
45533,80645
63433,886
5067,7854
251235,1742
235647,998
21380,1554
170,651
144744,4608
129977,5918
22365,8607
150290,1497
36242,18411
128912,757
265965,6673
57014,1216
39619,36438
16695,8276
36242,18411
2538,14462
57310,16118
45720,33905
37676,23912
4154,7852
60486,3521
242524,2562
6665,17821
98568,26754
14506,25864
29312,7913
224544,1817
183433,3227
36138,31748
69593,10383
53535,98639
213351,1186
101206,1222
43293,792
17454,4549
88489,15193
71236,33642
93379,395
173684,1097
82146,845
46697,14905
107530,308
27367,4709
18406,19674
51957,64674
50246,13634
14141,307
46145,5744
51957,43558
43198,21345
71372,2
42283,136
49783,86116
250048,3591
235647,5608
144744,4911
2358,79908
132611,1006
107013,1346
51957,43558
146757,4815
97634,11362
10909,12042
80487,6313
253922,1205
39619,47
52005,2322
133970,1509
117498,1101
183760,1436
263418,8244
50267,23209
59867,13141
236265,127
38005,68311
76657,2705
11466,408
68409,6997
200185,8233
259815,8266
77887,3912
48637,53848
20401,17697
27483,987
28946,14801
8388,28311
22719,39253
45533,11881
34355,28112
17238,3624
39302,4156
27483,13235
13356,19518
1002,49886
256098,7557
93642,17983
36721,669
25110,278
34323,8164
17238,82634
190925,205
11067,1001
44792,12691
52312,15412
92420,11446
15275,915
17727,17282
128545,122
56139,8625
149253,2078
81824,13457
30935,21598
45010,2534
47596,5166
51957,43558
181660,4156
2637,3222
196173,1514
31251,11942
266532,1918
25321,114
203269,9712
35443,15139
121676,1656
2637,16126
53430,1233
18345,16574
80503,6856
59740,67064
42406,11056
14860,7542
81157,81616
112676,1038
69093,69
20640,563
198603,2799
219658,177
141794,2168
148897,2534
17238,9209
13852,13983
48143,4156
66441,10073
44026,47569
62083,20714
19066,3273
259815,1426
52563,19359
204208,4461
145611,105
25948,1737
50631,13912
2605,7455
57307,8228
4787,21744
44581,14749
72170,12561
148897,1768
215988,278
14287,51302
10469,3281
37676,21387
45063,6375
27483,18424
189093,6845
79452,77986
5183,81254
11306,648
41751,476
54949,39242
49783,8613
20714,21291
121273,1078
11418,14889
257641,1326
181644,1302
132572,8434
27237,37891
38074,71641
52025,38752
95618,11989
11341,9652
182169,928
19732,1268
238676,5317
14141,17698
149253,2078
224128,1265
21501,1495
17034,61132
72170,1156
174167,1201
61245,25376
83311,13342
570,74896
48197,1025
4546,46904
31035,5661
51957,20445
55358,30828
237785,1596
93386,6468
54428,4156
73961,17741
27538,189
52025,38752
58774,80866
174938,1991
216787,1149
17734,51304
62390,52618
44226,25517
264722,7025
257066,1535
77428,309
119217,1349
201683,1635
27483,13912
149253,1518
49805,16564
233597,9463
29211,15892
52025,38752
43905,11881
7366,6813
8952,1279
88716,15015
550,792
11075,11884
27404,17607
104627,6187
17516,1193
57056,12252
6315,10818
8388,11536
51957,64674
13850,1375
2358,105
92759,17698
6245,17472
17239,46684
11372,11872
108636,899
89641,33859
36055,172
8561,13904
23248,42088
47683,928
45379,834
39619,11355
112549,1248
73726,25711
2072,284
44309,27966
8388,16364
26958,18415
39619,612
69093,7723
55358,22768
556,6187
9320,38021
107580,2541
32447,7988
72800,32593
230811,1111
17034,61132
51957,43558
198662,1374
45619,1639
99687,14197
117457,2804
54405,41096
263042,1218
45533,12252
22056,5939
88973,3326
230376,1663
58686,77
10533,5222
224544,3609
247092,7
170632,1428
38456,12903
37459,22366
32738,7749
183505,1186
54718,23209
59796,17779
18542,3412
5067,4156
93386,6468
58900,6614
163156,807
37459,42655
233597,1526
43905,51776
9962,12496
69788,349
44026,33444
23621,18167
22683,63
50202,47569
170,8223
119217,1427
21501,679
9803,11137
214716,1469
42937,84972
43293,88
288,549
49029,13912
45958,15692
180959,974
148897,4009
88489,12991
1581,11872
190925,2575
251235,2237
98756,5744
259721,2183
59283,17955
55716,1163
32939,424
36865,1375
17238,3624
14783,17546
72909,3184
54395,954
80552,69525
48044,5608
56139,8625
31106,6793
38456,7297
8767,7792
57581,12042
68370,6565
17034,61132
158442,5272
34654,262
1834,4547
71312,24124
114319,9611
69788,349
248690,4591
5742,7455
33583,13984
229361,1315
36721,31314
107013,6352
86517,75007
14141,1279
14249,7
59679,42775
79452,639
12215,12328
45720,26051
263465,4323
29832,1691
1834,8698
222600,4757
87428,4547
54428,3184
145611,1757
19732,8643
181660,2337
105313,9718
34710,5474
44226,845
45015,20758
36138,31748
83904,4532
54949,1379
68496,1564
248367,139
239426,2326
130314,1663
219658,545
261728,148
133970,2772
131041,6914
82146,1086
19732,8224
51957,43558
43293,10604
266532,4703
51957,22351
66148,4429
102,4513
179607,1392
14578,98472
24391,25417
2720,52205
145611,4156
130681,555
149253,1518
122031,1146
53370,845
1834,886
6998,124164
48143,13047
126257,422
8952,39242
47699,1404
80605,11819
2874,35947
9527,485
265965,1383
47991,1124
24915,12833
204517,602
224544,5733
50456,24627
80608,15636
242978,3349
149710,2398
34323,8164
34323,8164
108636,1194
120838,1079
224242,1931
104634,1346
11075,518
141204,167
59179,7519
570,6793
51957,43558
11466,73254
77380,8613
87557,1036
254301,5054
36721,6403
3793,8893
46448,9932
11251,11318
53109,5988
66573,10551
13947,122
29211,68935
27538,1404
222505,139
40642,51152
40536,12834
44739,331
6998,9335
241871,111
14838,8115
132546,1363
43127,4931
118709,1008
59959,5222
39619,692
46048,11637
30849,19972
6998,21534
147509,1763
17239,27966
63239,8613
8146,7723
25571,1036
15712,11651
59796,11998
52118,4145
1267,6999
169695,8501
15416,1425
45720,13634
48637,2778
130314,1663
41558,6764
57437,42728
8663,1378
148605,1541
105313,3423
49161,11872
44226,9953
54847,18009
134677,1379
25587,18671
17723,20929
132572,4539
18345,42705
32939,26324
20377,49736
56139,8625
181644,5727
126257,447
6360,971
17435,18009
3517,13539
137169,2623
19732,10965
40199,8223
48637,19178
133970,1638
107530,8643
170,7913
36865,4561
57981,56577
42283,571
148897,4009
19941,4556
13947,27604
24794,25
87167,3423
54073,833
119217,1349
84552,564
76657,2705
18406,113
237785,476
34575,49254
29921,874
48143,654
47769,20856
103693,1188
17190,19178
61583,12067
59959,5222
46494,15209
2501,110119
148605,6023
15992,1446
1317,7594
23621,767
163242,8025
60601,1543
85609,19573
163008,2452
133970,411
2131,9173
31251,17779
214716,7
7831,21455
51914,11884
80487,23401
56139,8625
28946,13016
104310,1334
2637,768
29031,12047
66854,21967
45010,29259
53523,5639
17454,1209
86519,9726
170,514
2709,5166
159682,1686
7128,34618
59867,9953
4787,4987
6360,549
217167,1275
28031,4549
2949,18253
15137,9945
20640,5854
1878,32586
14716,20183
83311,13342
34323,36314
57948,7025
149253,141
32791,10824
79988,11954
26201,15314
14543,10835
184931,3235
2033,14327
265643,4879
15443,1602
35458,186
59612,1407
32552,14119
165056,4734
235647,1119
13836,578
2033,14327
224544,5899
98756,14508
43905,11989
1338,10604
13999,81766
48350,1316
266532,4703
148605,1387
149253,1518
62736,21041
250094,8136
16769,26428
36138,31748
86698,14117
76531,13108
54713,21451
39836,15743
204517,263
17238,82634
42676,35862
120838,205
52563,19359
11418,5054
52962,57268
14506,25864
17238,9209
176753,578
13450,11902
37026,1691
47542,13016
181644,119
59283,98
15598,14388
219170,1814
30849,1231
237785,9263
14783,10607
48217,769
149253,4853
2637,768
59679,49484
19066,648
224242,7445
31943,20084
108636,3747
139525,6506
50730,197
10244,27966
44026,1948
56697,83038
30476,978
248690,383
34323,16059
59959,7203
25152,15944
14842,25
49381,6251
126257,1761
38133,22519
108636,1918
59796,1622
14543,21817
30961,17173
122031,1869
47572,945
43734,925
166876,9675
22982,15647
44806,718
1513,36092
31706,16443
30718,1554
133970,1509
33862,13575
166135,9611
1002,11954
34575,84891
31706,25711
20401,64882
54251,48994
262073,204
22896,13745
17034,61132
17874,13458
21038,47
13852,10436
262073,7864
136058,36
27538,1473
49702,15541
22239,46904
49177,17698
249013,7677
130681,4018
13356,21671
57437,11664
192126,899
121056,1302
63433,39242
129977,5792
17374,30863
250033,1586
36138,31748
7366,12991
1035,31671
56139,8625
8767,13447
49812,845
10909,978
27483,19393
51914,11884
50730,56006
15416,22424
104634,155
78151,15936
59959,5222
61583,1305
186359,4442
97744,654
63433,39242
57104,22366
230376,2321
173878,1586
87042,17228
1586,21166
45720,9448
133970,263
20377,1201
7366,22366
39836,15743
38074,20006
75708,9448
59369,21324
49029,13912
39302,1543
51939,18
135690,5123
21501,31671
138109,177
50641,78624
36058,423
31322,5769
94014,12901
11067,40144
14506,25864
38058,44078
104729,1453
43410,15537
17238,7357
69093,1492
29320,7677
17238,9209
208163,1744
147509,1299
12991,42719
1193,19842
1174,1225
34710,4472
34710,4472
202998,908
226771,3317
256098,1997
238303,1223
186359,5288
39836,15743
59619,41141
49783,68829
109231,2703
104705,1119
100409,9611
22531,14015
47505,35085
50631,7097
241131,1569
27483,33905
59959,5222
54718,1109
30961,492
222600,8613
25039,751
256434,5409
82146,10761
171647,3184
11306,21476
51468,86029
224531,7641
25624,56596
100409,6488
254301,2182
56139,8625
29211,13898
126257,1073
4919,13927
54393,99849
3812,30863
40642,1086
68595,16858
2621,20001
51445,64971
163242,1326
242835,4271
93634,29405
61109,16437
4167,14801
149253,1518
14249,2634
87557,9718
38261,51304
224175,1195
130314,1663
66871,1742
4546,1495
37676,12236
78645,602
33818,18194
14506,6251
170055,6488
121676,764
222359,1621
41558,5004
122031,2921
45619,1622
30502,14532
30961,578
133970,1509
2874,61274
144744,1223
35165,36
43127,7079
21389,2286
57981,39375
107580,466
265643,1822
8108,11635
68370,127
67735,127
241131,1212
10244,4843
264057,1638
214716,1162
836,49111
17228,2596
1513,14086
6083,12735
60486,25711
91070,22218
130314,3923
101206,733
40536,13924
92584,5661
133,31853
15416,2
27882,9263
33330,17689
1317,9932
17435,19768
28102,14355
556,15351
57581,57918
28310,22859
836,8491
233714,1235
76657,7051
17238,82634
27483,13235
180959,2571
156694,277
45720,7507
60284,9945
247092,1361
147338,4539
181644,1323
163156,161
142669,6894
27538,11033
29177,39242
50152,2614
75708,14714
201683,1179
43388,12231
79142,15146
247092,1361
199027,3926
19732,80645
92202,16506
5067,1185
217167,192
107580,1608
8146,7
81824,13101
44226,23209
17238,9209
30961,51304
11306,22214
68798,15937
60285,22821
20640,19309
17874,17282
24074,1941
20640,19309
247092,2941
148837,632
133970,1509
18179,1177
59867,11902
184931,1188
133970,1509
133,47339
43127,1223
10244,13233
88145,18221
36758,654
43130,466
41376,1016
13999,12493
184850,1227
224544,4843
63433,39242
25321,1107
91070,35085
24074,71745
26729,11954
112676,4545
57581,6222
31251,11942
126257,972
68496,29101
34119,11635
51957,43558
247092,1361
29177,1554
236265,1084
43577,1376
4697,21413
38305,526
8952,39242
190590,6808
5484,8702
21501,1254
19941,792
80104,787
38272,49111
121273,1774
39371,26247
132611,328
54405,41096
159682,1169
18179,6089
103216,1263
151828,1225
215301,2026
8388,7677
26970,591
6993,5863
43130,17197
92611,18144
15416,12903
249243,8501
10565,106
251235,4556
4787,9792
2637,768
87167,17323
95618,10897
25299,13519
74134,25353
41778,905
36881,602
14716,3273
37590,21237
86519,15061
52206,12799
13259,209
41408,51304
132803,1651
34460,1215
60486,12037
7860,476
8767,10853
181660,4156
16447,7796
241871,1625
13356,19518
15598,14388
195588,1303
15088,23668
130127,7599
11206,16816
24772,1179
59867,75007
8388,554
17387,32873
44739,12196
59959,5222
79142,10965
22259,1086
55358,6313
265643,5918
45379,35833
2442,2991
47505,25753
110949,4273
149253,9897
149253,1518
49029,13912
71476,17032
13999,24321
178972,4156
17566,20804
147509,1667
126257,8334
86693,30381
58953,9707
18696,28279
93642,17983
18151,45373
184931,128
59796,34618
34355,31949
16049,45909
59283,12875
94320,8046
52005,18958
15275,17415
63433,886
27367,7599
13128,5744
31945,12719
39802,12818
38456,7999
7224,176075
52962,22805
13383,11134
11206,9792
200187,8706
159682,7633
84141,13101
133970,5606
73961,1057
17435,23209
17521,1036
35165,58494
51914,1465
18406,1163
208163,19
200408,6287
4919,14935
250033,2164
9962,22351
33989,1407
250048,3446
222469,3366
65695,11846
60211,7875
82146,845
4407,14749
5291,15139
41694,12492
53346,476
260743,142
105100,1535
29031,35966
175516,264
52984,37557
28733,609
30476,10604
89075,27078
57948,578
171559,9474
233597,59
61185,4506
10962,15535
133970,1728
63864,12118
66854,2164
8952,39242
112676,1038
8952,39242
53370,4473
20640,5854
37676,507
247092,998
112676,609
21501,19768
155760,1487
143828,1352
50202,21817
66871,98702
208636,803
247092,1345
39279,1177
44739,507
31971,177
5159,37842
204208,2237
27483,11173
17238,9209
45010,639
94014,564
44865,1481
107963,1347
252332,4376
13999,24321
35288,29422
204517,3229
20377,73254
181505,2732
5291,44846
49797,1501
181505,1768
42283,11252
68370,9498
19732,9652
27538,1473
201445,3044
4697,16671
235647,1049
54488,20134
12310,4829
61546,21413
14838,18222
104634,5918
155760,5639
250753,3526
2949,47
147899,4532
135690,1186
63761,14854
12392,1086
28357,654
1178,16699
27483,13235
12542,1043
38272,17031
122123,7796
40642,8959
159372,9864
30849,19972
207123,1124
74134,122
77298,1086
14455,28002
146757,4911
3517,1448
91070,31052
429,10842
12194,39242
85579,14971
48072,3412
72667,355
149253,2078
28102,16811
62520,15704
201683,1506
53783,17607
92532,13195
53868,9204
191295,1546
91102,19183
7128,18076
39619,11012
219604,7723
243208,591
59796,12496
193073,1203
33862,1271
55222,15235
59369,36
43136,23764
21380,28154
214471,9675
1002,514
53708,476
72909,11989
53535,10202
1834,12094
224175,7913
1042,4429
29575,51294
77298,1948
207123,2663
104705,8334
1834,20356
29949,3184
27783,22148
156694,277
12394,21324
28031,721
51939,396
45010,13463
60893,41065
88716,80645
38058,11989
54718,31813
10503,3184
104310,1404
43905,381
4663,2144
48071,4547
39371,8199
82582,4529
38456,7999
56139,8625
249461,476
201836,6287
1513,5918
29211,20445
12382,18613
60556,14549
21282,318
59796,12496
13904,1112
1178,8025
23235,14114
51445,396
181940,5017
38058,4626
5067,4156
116062,3167
59796,1231
81276,13047
104634,1967
59796,123
241131,1569
158177,424
213351,1247
59959,5222
28446,5222
37676,98
47211,534
3125,1486
17238,3624
193079,9035
107580,1828
29831,13621
48133,16625
6822,21387
66441,75509
105313,5031
39371,474
183505,1279
84552,13394
68496,26289
64130,337
52984,37557
6998,192063
202050,679
154689,5
9527,3521
74134,82254
31035,74191
6998,46936
81824,1271
27769,4987
119217,4196
38456,7999
130314,564
6318,7913
170801,1204
47111,1188
45720,9307
30939,9431
202050,4635
7128,34618
146757,4815
44226,24496
68370,6565
28357,3218
215988,1211
45063,6375
209734,602
27483,3356
53523,54044
44210,1543
112676,2
58953,837
2856,16653
39836,16377
17238,13422
29177,21291
60211,395
69593,11012
73076,8491
38491,4532
91070,12126
670,25597
24074,6894
48655,3372
87557,21041
80487,12305
40536,22366
22259,13263
27404,39242
1731,769
62722,6614
149874,575
132611,1006
118710,64
193073,757
17734,11682
83069,14927
36670,8228
149253,3586
29211,12386
122123,1707
128545,1602
39619,10289
92341,1395
181505,1768
202050,4517
265904,1108
75708,21608
126257,8334
216812,4777
59959,5222
157966,3814
37676,21598
61683,14971
570,564
34460,16324
21452,16881
17238,12222
28196,447
184856,5455
136058,1078
23264,908
130314,1663
145611,5779
44806,18124
40642,10197
204573,3509
3744,13261
39371,24355
44309,23209
169728,1732
99922,78624
80318,1156
59283,17955
55428,11934
2442,47569
213188,4749
234704,1164
23487,14816
56139,8625
146757,4911
53109,2
200187,1392
200408,6187
27184,13145
118847,626
30935,26199
257,9854
41376,18175
1513,12215
32738,12049
21501,17607
59867,9712
58063,12906
20377,12236
16049,1535
47111,11846
45720,28788
265643,6894
34710,12508
55222,419
4241,17626
31035,48
19762,46
191295,1196
50489,845
192043,103
34355,1305
11367,16564
49161,12903
2131,26797
51957,43558
42406,17305
2358,408
61245,34938
23487,14816
76657,2705
123667,4561
122760,1355
59283,3326
53706,113
14543,57328
23003,526
16654,2524
55825,76162
7366,518
38272,1407
49029,13912
48071,16983
207123,3497
83935,57328
66463,13015
8952,39242
87167,113
27775,4513
264722,1191
5159,21598
34323,18167
89570,7723
252332,177
5159,21598
40642,5608
50503,2541
28202,29828
48637,13126
26055,154
146757,3287
183760,4516
214716,2132
556,106
62189,7557
59796,5575
9218,16671
748,3184
21148,4843
132572,315
31971,86269
59612,21387
24468,28359
62274,578
2033,56898
38456,7999
249013,5515
54747,16867
49464,56898
31971,15061
126257,4855
263441,1345
41376,5622
21380,81579
17435,77986
29177,1002
91070,22218
98568,26754
110949,2772
43127,1111
43127,15146
46901,46
1775,457
50267,23209
89075,11819
14860,16126
54949,908
250753,1817
21881,1316
9320,10786
42283,12989
84552,59804
1513,679
77823,11681
250033,1586
11075,751
34872,18222
68295,13687
155760,781
105848,39
46448,47247
43854,43226
250094,1682
71000,8228
13128,899
146757,4815
29052,24233
85609,1284
74134,122
241871,1199
70202,29092
45720,12833
83069,39
31304,17313
60211,12875
41557,21817
262559,7051
52025,85008
266532,925
3967,2614
224175,7913
82146,28322
185251,108
51957,43558
14543,57328
53346,948
73076,37053
125191,1392
29575,26324
52984,1759
59612,12159
22896,3319
176753,1674
229361,1111
53783,12991
22799,25365
79452,15636
54949,11954
14506,25864
22896,4556
2605,41961
3744,4749
48044,80645
81824,13101
8952,39242
93424,16717
128912,1223
59122,18014
41376,1495
17727,17282
133970,411
107530,6608
112676,7796
96231,3277
76627,26051
148605,609
45720,8953
74134,122
29211,98639
30849,6795
43905,68935
